#,Date-Time (HST),"pH , pH","Temperature , °C","Millivolts , mv"
5610,04/17/2026 13:56:00,8.00,27.19,-66.05
5611,04/17/2026 13:57:00,8.00,27.19,-65.97
5612,04/17/2026 13:58:00,7.99,27.19,-65.58
5613,04/17/2026 13:59:00,7.99,27.19,-65.38
5614,04/17/2026 14:00:00,7.99,27.19,-65.19
5615,04/17/2026 14:01:00,7.99,27.19,-65.11
5616,04/17/2026 14:02:00,7.98,27.19,-64.99
5617,04/17/2026 14:03:00,7.98,27.19,-64.64
5618,04/17/2026 14:04:00,7.99,27.21,-65.21
5619,04/17/2026 14:05:00,7.98,27.21,-65.02
5620,04/17/2026 14:06:00,7.98,27.21,-64.91
5621,04/17/2026 14:07:00,7.98,27.21,-64.81
5622,04/17/2026 14:08:00,7.99,27.21,-65.21
5623,04/17/2026 14:09:00,7.99,27.23,-65.17
5624,04/17/2026 14:10:00,8.00,27.21,-65.72
5625,04/17/2026 14:11:00,8.00,27.21,-65.80
5626,04/17/2026 14:12:00,7.99,27.21,-65.31
5627,04/17/2026 14:13:00,7.99,27.21,-65.66
5628,04/17/2026 14:14:00,7.99,27.19,-65.56
5629,04/17/2026 14:15:00,7.99,27.19,-65.66
5630,04/17/2026 14:16:00,8.00,27.19,-66.13
5631,04/17/2026 14:17:00,8.00,27.19,-66.13
5632,04/17/2026 14:18:00,8.00,27.19,-66.11
5633,04/17/2026 14:19:00,8.00,27.19,-66.03
5634,04/17/2026 14:20:00,8.00,27.19,-66.16
5635,04/17/2026 14:21:00,8.00,27.19,-66.05
5636,04/17/2026 14:22:00,7.99,27.19,-65.64
5637,04/17/2026 14:23:00,8.00,27.21,-65.69
5638,04/17/2026 14:24:00,8.00,27.21,-66.11
5639,04/17/2026 14:25:00,8.01,27.21,-66.36
5640,04/17/2026 14:26:00,8.01,27.21,-66.27
5641,04/17/2026 14:27:00,8.01,27.21,-66.55
5642,04/17/2026 14:28:00,8.01,27.21,-66.46
5643,04/17/2026 14:29:00,8.01,27.21,-66.64
5644,04/17/2026 14:30:00,8.01,27.21,-66.47
5645,04/17/2026 14:31:00,8.01,27.23,-66.58
5646,04/17/2026 14:32:00,8.01,27.26,-66.33
5647,04/17/2026 14:33:00,8.01,27.26,-66.77
5648,04/17/2026 14:34:00,8.01,27.28,-66.50
5649,04/17/2026 14:35:00,8.01,27.28,-66.61
5650,04/17/2026 14:36:00,8.01,27.31,-66.75
5651,04/17/2026 14:37:00,8.01,27.31,-66.75
5652,04/17/2026 14:38:00,8.02,27.33,-67.21
5653,04/17/2026 14:39:00,8.02,27.33,-67.30
5654,04/17/2026 14:40:00,8.01,27.33,-66.77
5655,04/17/2026 14:41:00,8.02,27.36,-67.11
5656,04/17/2026 14:42:00,8.01,27.36,-66.66
5657,04/17/2026 14:43:00,8.02,27.38,-67.41
5658,04/17/2026 14:44:00,8.03,27.38,-67.88
5659,04/17/2026 14:45:00,8.03,27.38,-68.02
5660,04/17/2026 14:46:00,8.03,27.38,-67.80
5661,04/17/2026 14:47:00,8.02,27.38,-67.22
5662,04/17/2026 14:48:00,8.03,27.38,-67.58
5663,04/17/2026 14:49:00,8.04,27.38,-68.36
5664,04/17/2026 14:50:00,8.04,27.41,-68.44
5665,04/17/2026 14:51:00,8.04,27.41,-68.50
5666,04/17/2026 14:52:00,8.04,27.41,-68.25
5667,04/17/2026 14:53:00,8.04,27.41,-68.27
5668,04/17/2026 14:54:00,8.04,27.41,-68.33
5669,04/17/2026 14:55:00,8.04,27.43,-68.35
5670,04/17/2026 14:56:00,8.04,27.43,-68.61
5671,04/17/2026 14:57:00,8.04,27.43,-68.38
5672,04/17/2026 14:58:00,8.03,27.43,-67.78
5673,04/17/2026 14:59:00,8.04,27.46,-68.24
5674,04/17/2026 15:00:00,8.04,27.46,-68.08
5675,04/17/2026 15:01:00,8.02,27.46,-66.97
5676,04/17/2026 15:02:00,8.01,27.46,-66.69
5677,04/17/2026 15:03:00,8.01,27.48,-66.61
5678,04/17/2026 15:04:00,8.03,27.48,-67.47
5679,04/17/2026 15:05:00,8.02,27.48,-67.14
5680,04/17/2026 15:06:00,8.01,27.48,-66.56
5681,04/17/2026 15:07:00,8.01,27.51,-66.46
5682,04/17/2026 15:08:00,8.01,27.51,-66.42
5683,04/17/2026 15:09:00,8.01,27.51,-66.42
5684,04/17/2026 15:10:00,8.01,27.51,-66.44
5685,04/17/2026 15:11:00,8.01,27.51,-66.42
5686,04/17/2026 15:12:00,8.01,27.51,-66.47
5687,04/17/2026 15:13:00,8.01,27.53,-66.52
5688,04/17/2026 15:14:00,8.01,27.51,-66.61
5689,04/17/2026 15:15:00,8.01,27.51,-66.66
5690,04/17/2026 15:16:00,8.01,27.51,-66.78
5691,04/17/2026 15:17:00,8.01,27.51,-66.88
5692,04/17/2026 15:18:00,8.02,27.51,-66.99
5693,04/17/2026 15:19:00,8.02,27.53,-67.08
5694,04/17/2026 15:20:00,8.02,27.53,-67.14
5695,04/17/2026 15:21:00,8.02,27.53,-67.27
5696,04/17/2026 15:22:00,8.02,27.55,-67.31
5697,04/17/2026 15:23:00,8.02,27.55,-67.44
5698,04/17/2026 15:24:00,8.03,27.55,-67.66
5699,04/17/2026 15:25:00,8.03,27.58,-67.67
5700,04/17/2026 15:26:00,8.03,27.55,-67.56
5701,04/17/2026 15:27:00,8.03,27.58,-67.66
5702,04/17/2026 15:28:00,8.03,27.58,-67.71
5703,04/17/2026 15:29:00,8.03,27.58,-67.80
5704,04/17/2026 15:30:00,8.03,27.58,-67.66
5705,04/17/2026 15:31:00,8.03,27.58,-67.77
5706,04/17/2026 15:32:00,8.03,27.55,-67.77
5707,04/17/2026 15:33:00,8.03,27.55,-67.85
5708,04/17/2026 15:34:00,8.03,27.55,-67.91
5709,04/17/2026 15:35:00,8.03,27.55,-67.96
5710,04/17/2026 15:36:00,8.03,27.55,-67.99
5711,04/17/2026 15:37:00,8.03,27.55,-67.99
5712,04/17/2026 15:38:00,8.04,27.53,-68.06
5713,04/17/2026 15:39:00,8.04,27.53,-68.11
5714,04/17/2026 15:40:00,8.04,27.53,-68.17
5715,04/17/2026 15:41:00,8.04,27.53,-68.21
5716,04/17/2026 15:42:00,8.04,27.53,-68.25
5717,04/17/2026 15:43:00,8.04,27.53,-68.31
5718,04/17/2026 15:44:00,8.04,27.51,-68.35
5719,04/17/2026 15:45:00,8.04,27.53,-68.30
5720,04/17/2026 15:46:00,8.04,27.51,-68.36
5721,04/17/2026 15:47:00,8.04,27.53,-68.39
5722,04/17/2026 15:48:00,8.04,27.53,-68.41
5723,04/17/2026 15:49:00,8.04,27.51,-68.44
5724,04/17/2026 15:50:00,8.04,27.51,-68.47
5725,04/17/2026 15:51:00,8.04,27.53,-68.56
5726,04/17/2026 15:52:00,8.05,27.53,-68.64
5727,04/17/2026 15:53:00,8.05,27.53,-68.67
5728,04/17/2026 15:54:00,8.05,27.53,-68.64
5729,04/17/2026 15:55:00,8.05,27.53,-68.64
5730,04/17/2026 15:56:00,8.04,27.53,-68.63
5731,04/17/2026 15:57:00,8.05,27.53,-68.69
5732,04/17/2026 15:58:00,8.05,27.53,-68.67
5733,04/17/2026 15:59:00,8.05,27.53,-68.69
5734,04/17/2026 16:00:00,8.05,27.53,-68.75
5735,04/17/2026 16:01:00,8.05,27.55,-68.77
5736,04/17/2026 16:02:00,8.05,27.55,-68.81
5737,04/17/2026 16:03:00,8.05,27.55,-68.88
5738,04/17/2026 16:04:00,8.05,27.55,-68.86
5739,04/17/2026 16:05:00,8.05,27.55,-68.86
5740,04/17/2026 16:06:00,8.05,27.55,-68.92
5741,04/17/2026 16:07:00,8.05,27.55,-68.91
5742,04/17/2026 16:08:00,8.05,27.55,-68.96
5743,04/17/2026 16:09:00,8.05,27.55,-68.97
5744,04/17/2026 16:10:00,8.05,27.55,-69.00
5745,04/17/2026 16:11:00,8.05,27.55,-69.02
5746,04/17/2026 16:12:00,8.05,27.55,-68.91
5747,04/17/2026 16:13:00,8.05,27.55,-69.00
5748,04/17/2026 16:14:00,8.05,27.55,-69.03
5749,04/17/2026 16:15:00,8.05,27.55,-69.03
5750,04/17/2026 16:16:00,8.05,27.55,-69.03
5751,04/17/2026 16:17:00,8.05,27.58,-69.03
5752,04/17/2026 16:18:00,8.05,27.58,-69.16
5753,04/17/2026 16:19:00,8.05,27.58,-69.19
5754,04/17/2026 16:20:00,8.05,27.58,-69.19
5755,04/17/2026 16:21:00,8.06,27.58,-69.25
5756,04/17/2026 16:22:00,8.06,27.58,-69.24
5757,04/17/2026 16:23:00,8.06,27.58,-69.27
5758,04/17/2026 16:24:00,8.06,27.58,-69.28
5759,04/17/2026 16:25:00,8.06,27.58,-69.28
5760,04/17/2026 16:26:00,8.06,27.58,-69.27
5761,04/17/2026 16:27:00,8.06,27.58,-69.24
5762,04/17/2026 16:28:00,8.05,27.58,-69.21
5763,04/17/2026 16:29:00,8.05,27.58,-69.16
5764,04/17/2026 16:30:00,8.05,27.58,-69.13
5765,04/17/2026 16:31:00,8.05,27.58,-69.22
5766,04/17/2026 16:32:00,8.05,27.58,-69.19
5767,04/17/2026 16:33:00,8.06,27.58,-69.24
5768,04/17/2026 16:34:00,8.05,27.58,-69.22
5769,04/17/2026 16:35:00,8.05,27.58,-69.22
5770,04/17/2026 16:36:00,8.05,27.58,-69.14
5771,04/17/2026 16:37:00,8.05,27.58,-69.17
5772,04/17/2026 16:38:00,8.05,27.55,-69.19
5773,04/17/2026 16:39:00,8.05,27.55,-69.21
5774,04/17/2026 16:40:00,8.05,27.55,-69.16
5775,04/17/2026 16:41:00,8.05,27.55,-69.17
5776,04/17/2026 16:42:00,8.06,27.55,-69.25
5777,04/17/2026 16:43:00,8.06,27.58,-69.25
5778,04/17/2026 16:44:00,8.06,27.58,-69.25
5779,04/17/2026 16:45:00,8.06,27.55,-69.25
5780,04/17/2026 16:46:00,8.05,27.58,-69.22
5781,04/17/2026 16:47:00,8.05,27.55,-69.21
5782,04/17/2026 16:48:00,8.06,27.55,-69.24
5783,04/17/2026 16:49:00,8.06,27.55,-69.24
5784,04/17/2026 16:50:00,8.06,27.55,-69.27
5785,04/17/2026 16:51:00,8.06,27.55,-69.33
5786,04/17/2026 16:52:00,8.06,27.55,-69.31
5787,04/17/2026 16:53:00,8.06,27.55,-69.35
5788,04/17/2026 16:54:00,8.06,27.55,-69.38
5789,04/17/2026 16:55:00,8.06,27.55,-69.46
5790,04/17/2026 16:56:00,8.06,27.55,-69.46
5791,04/17/2026 16:57:00,8.06,27.55,-69.44
5792,04/17/2026 16:58:00,8.06,27.55,-69.42
5793,04/17/2026 16:59:00,8.06,27.55,-69.42
5794,04/17/2026 17:00:00,8.06,27.55,-69.36
5795,04/17/2026 17:01:00,8.06,27.53,-69.28
5796,04/17/2026 17:02:00,8.06,27.53,-69.22
5797,04/17/2026 17:03:00,8.06,27.53,-69.33
5798,04/17/2026 17:04:00,8.06,27.53,-69.25
5799,04/17/2026 17:05:00,8.06,27.53,-69.24
5800,04/17/2026 17:06:00,8.06,27.53,-69.31
5801,04/17/2026 17:07:00,8.06,27.53,-69.36
5802,04/17/2026 17:08:00,8.06,27.53,-69.41
5803,04/17/2026 17:09:00,8.06,27.53,-69.46
5804,04/17/2026 17:10:00,8.06,27.53,-69.44
5805,04/17/2026 17:11:00,8.06,27.53,-69.44
5806,04/17/2026 17:12:00,8.06,27.53,-69.42
5807,04/17/2026 17:13:00,8.06,27.53,-69.50
5808,04/17/2026 17:14:00,8.06,27.53,-69.53
5809,04/17/2026 17:15:00,8.06,27.53,-69.55
5810,04/17/2026 17:16:00,8.06,27.53,-69.58
5811,04/17/2026 17:17:00,8.06,27.53,-69.61
5812,04/17/2026 17:18:00,8.06,27.53,-69.63
5813,04/17/2026 17:19:00,8.06,27.53,-69.64
5814,04/17/2026 17:20:00,8.06,27.53,-69.64
5815,04/17/2026 17:21:00,8.06,27.53,-69.66
5816,04/17/2026 17:22:00,8.06,27.53,-69.61
5817,04/17/2026 17:23:00,8.06,27.53,-69.61
5818,04/17/2026 17:24:00,8.06,27.53,-69.56
5819,04/17/2026 17:25:00,8.06,27.53,-69.49
5820,04/17/2026 17:26:00,8.06,27.53,-69.49
5821,04/17/2026 17:27:00,8.06,27.51,-69.33
5822,04/17/2026 17:28:00,8.06,27.51,-69.30
5823,04/17/2026 17:29:00,8.06,27.51,-69.28
5824,04/17/2026 17:30:00,8.06,27.51,-69.33
5825,04/17/2026 17:31:00,8.06,27.51,-69.39
5826,04/17/2026 17:32:00,8.06,27.51,-69.36
5827,04/17/2026 17:33:00,8.06,27.51,-69.36
5828,04/17/2026 17:34:00,8.06,27.51,-69.38
5829,04/17/2026 17:35:00,8.06,27.48,-69.31
5830,04/17/2026 17:36:00,8.06,27.48,-69.31
5831,04/17/2026 17:37:00,8.06,27.48,-69.24
5832,04/17/2026 17:38:00,8.06,27.48,-69.30
5833,04/17/2026 17:39:00,8.06,27.48,-69.30
5834,04/17/2026 17:40:00,8.06,27.48,-69.30
5835,04/17/2026 17:41:00,8.06,27.48,-69.27
5836,04/17/2026 17:42:00,8.06,27.48,-69.22
5837,04/17/2026 17:43:00,8.05,27.46,-69.19
5838,04/17/2026 17:44:00,8.05,27.46,-69.14
5839,04/17/2026 17:45:00,8.05,27.46,-69.11
5840,04/17/2026 17:46:00,8.05,27.46,-69.03
5841,04/17/2026 17:47:00,8.05,27.43,-68.94
5842,04/17/2026 17:48:00,8.05,27.43,-68.91
5843,04/17/2026 17:49:00,8.05,27.43,-68.99
5844,04/17/2026 17:50:00,8.05,27.43,-68.86
5845,04/17/2026 17:51:00,8.05,27.41,-68.99
5846,04/17/2026 17:52:00,8.05,27.41,-68.92
5847,04/17/2026 17:53:00,8.05,27.41,-68.91
5848,04/17/2026 17:54:00,8.05,27.41,-68.88
5849,04/17/2026 17:55:00,8.05,27.41,-68.81
5850,04/17/2026 17:56:00,8.05,27.41,-68.83
5851,04/17/2026 17:57:00,8.05,27.41,-68.81
5852,04/17/2026 17:58:00,8.05,27.38,-68.83
5853,04/17/2026 17:59:00,8.05,27.38,-68.80
5854,04/17/2026 18:00:00,8.05,27.38,-68.77
5855,04/17/2026 18:01:00,8.05,27.38,-68.75
5856,04/17/2026 18:02:00,8.05,27.38,-68.67
5857,04/17/2026 18:03:00,8.05,27.38,-68.61
5858,04/17/2026 18:04:00,8.04,27.38,-68.58
5859,04/17/2026 18:05:00,8.04,27.38,-68.56
5860,04/17/2026 18:06:00,8.04,27.38,-68.53
5861,04/17/2026 18:07:00,8.04,27.38,-68.50
5862,04/17/2026 18:08:00,8.04,27.36,-68.39
5863,04/17/2026 18:09:00,8.04,27.36,-68.35
5864,04/17/2026 18:10:00,8.04,27.36,-68.33
5865,04/17/2026 18:11:00,8.04,27.33,-68.21
5866,04/17/2026 18:12:00,8.04,27.33,-68.14
5867,04/17/2026 18:13:00,8.04,27.33,-68.03
5868,04/17/2026 18:14:00,8.04,27.33,-68.08
5869,04/17/2026 18:15:00,8.04,27.31,-68.06
5870,04/17/2026 18:16:00,8.04,27.31,-68.03
5871,04/17/2026 18:17:00,8.04,27.31,-68.05
5872,04/17/2026 18:18:00,8.03,27.28,-68.00
5873,04/17/2026 18:19:00,8.03,27.28,-67.89
5874,04/17/2026 18:20:00,8.03,27.28,-67.88
5875,04/17/2026 18:21:00,8.03,27.28,-67.89
5876,04/17/2026 18:22:00,8.03,27.26,-67.94
5877,04/17/2026 18:23:00,8.03,27.26,-67.96
5878,04/17/2026 18:24:00,8.03,27.26,-67.92
5879,04/17/2026 18:25:00,8.03,27.26,-67.94
5880,04/17/2026 18:26:00,8.03,27.26,-67.96
5881,04/17/2026 18:27:00,8.03,27.23,-67.89
5882,04/17/2026 18:28:00,8.03,27.23,-67.88
5883,04/17/2026 18:29:00,8.03,27.23,-67.88
5884,04/17/2026 18:30:00,8.03,27.23,-67.83
5885,04/17/2026 18:31:00,8.03,27.23,-67.85
5886,04/17/2026 18:32:00,8.03,27.21,-67.77
5887,04/17/2026 18:33:00,8.03,27.21,-67.72
5888,04/17/2026 18:34:00,8.03,27.21,-67.71
5889,04/17/2026 18:35:00,8.03,27.21,-67.66
5890,04/17/2026 18:36:00,8.03,27.19,-67.60
5891,04/17/2026 18:37:00,8.03,27.19,-67.49
5892,04/17/2026 18:38:00,8.03,27.19,-67.42
5893,04/17/2026 18:39:00,8.03,27.19,-67.44
5894,04/17/2026 18:40:00,8.03,27.16,-67.42
5895,04/17/2026 18:41:00,8.03,27.16,-67.42
5896,04/17/2026 18:42:00,8.03,27.16,-67.49
5897,04/17/2026 18:43:00,8.03,27.14,-67.47
5898,04/17/2026 18:44:00,8.03,27.14,-67.41
5899,04/17/2026 18:45:00,8.02,27.14,-67.39
5900,04/17/2026 18:46:00,8.02,27.14,-67.38
5901,04/17/2026 18:47:00,8.02,27.14,-67.38
5902,04/17/2026 18:48:00,8.02,27.11,-67.31
5903,04/17/2026 18:49:00,8.02,27.11,-67.16
5904,04/17/2026 18:50:00,8.02,27.09,-67.05
5905,04/17/2026 18:51:00,8.02,27.09,-66.85
5906,04/17/2026 18:52:00,8.01,27.06,-66.75
5907,04/17/2026 18:53:00,8.02,27.06,-66.86
5908,04/17/2026 18:54:00,8.01,27.04,-66.72
5909,04/17/2026 18:55:00,8.01,27.04,-66.53
5910,04/17/2026 18:56:00,8.01,27.01,-66.44
5911,04/17/2026 18:57:00,8.01,27.01,-66.46
5912,04/17/2026 18:58:00,8.01,27.01,-66.47
5913,04/17/2026 18:59:00,8.01,26.99,-66.47
5914,04/17/2026 19:00:00,8.01,26.99,-66.46
5915,04/17/2026 19:01:00,8.01,27.01,-66.36
5916,04/17/2026 19:02:00,8.01,26.99,-66.33
5917,04/17/2026 19:03:00,8.01,26.99,-66.33
5918,04/17/2026 19:04:00,8.01,26.99,-66.28
5919,04/17/2026 19:05:00,8.01,26.96,-66.21
5920,04/17/2026 19:06:00,8.00,26.96,-66.13
5921,04/17/2026 19:07:00,8.00,26.94,-66.03
5922,04/17/2026 19:08:00,8.00,26.94,-65.94
5923,04/17/2026 19:09:00,8.00,26.94,-65.96
5924,04/17/2026 19:10:00,8.00,26.94,-65.88
5925,04/17/2026 19:11:00,8.00,26.94,-65.72
5926,04/17/2026 19:12:00,8.00,26.94,-65.66
5927,04/17/2026 19:13:00,7.99,26.94,-65.47
5928,04/17/2026 19:14:00,7.99,26.92,-65.28
5929,04/17/2026 19:15:00,7.99,26.92,-65.17
5930,04/17/2026 19:16:00,7.99,26.92,-65.14
5931,04/17/2026 19:17:00,7.99,26.92,-65.21
5932,04/17/2026 19:18:00,7.99,26.92,-65.16
5933,04/17/2026 19:19:00,7.99,26.89,-65.13
5934,04/17/2026 19:20:00,7.99,26.89,-65.10
5935,04/17/2026 19:21:00,7.99,26.89,-65.03
5936,04/17/2026 19:22:00,7.98,26.92,-64.85
5937,04/17/2026 19:23:00,7.98,26.94,-64.83
5938,04/17/2026 19:24:00,7.98,26.94,-64.85
5939,04/17/2026 19:25:00,7.98,26.94,-64.99
5940,04/17/2026 19:26:00,7.98,26.94,-64.92
5941,04/17/2026 19:27:00,7.98,26.94,-64.92
5942,04/17/2026 19:28:00,7.98,26.94,-65.00
5943,04/17/2026 19:29:00,7.98,26.96,-65.02
5944,04/17/2026 19:30:00,7.98,26.96,-64.94
5945,04/17/2026 19:31:00,7.98,26.96,-64.75
5946,04/17/2026 19:32:00,7.98,26.96,-64.71
5947,04/17/2026 19:33:00,7.98,26.96,-64.71
5948,04/17/2026 19:34:00,7.97,26.99,-64.33
5949,04/17/2026 19:35:00,7.97,26.99,-63.97
5950,04/17/2026 19:36:00,7.96,26.99,-63.80
5951,04/17/2026 19:37:00,7.96,26.99,-63.78
5952,04/17/2026 19:38:00,7.96,26.99,-63.78
5953,04/17/2026 19:39:00,7.96,26.99,-63.83
5954,04/17/2026 19:40:00,7.96,26.99,-63.80
5955,04/17/2026 19:41:00,7.96,26.99,-63.69
5956,04/17/2026 19:42:00,7.96,26.99,-63.72
5957,04/17/2026 19:43:00,7.96,26.99,-63.81
5958,04/17/2026 19:44:00,7.97,26.99,-63.89
5959,04/17/2026 19:45:00,7.96,26.99,-63.80
5960,04/17/2026 19:46:00,7.97,26.99,-63.89
5961,04/17/2026 19:47:00,7.97,26.99,-64.24
5962,04/17/2026 19:48:00,7.97,26.99,-64.42
5963,04/17/2026 19:49:00,7.98,26.96,-64.81
5964,04/17/2026 19:50:00,7.98,26.96,-64.86
5965,04/17/2026 19:51:00,7.99,26.96,-65.14
5966,04/17/2026 19:52:00,7.99,26.94,-65.28
5967,04/17/2026 19:53:00,7.99,26.94,-65.05
5968,04/17/2026 19:54:00,7.99,26.94,-65.24
5969,04/17/2026 19:55:00,7.99,26.92,-65.31
5970,04/17/2026 19:56:00,7.99,26.89,-65.33
5971,04/17/2026 19:57:00,7.99,26.89,-65.31
5972,04/17/2026 19:58:00,7.99,26.89,-65.30
5973,04/17/2026 19:59:00,7.99,26.89,-65.31
5974,04/17/2026 20:00:00,7.99,26.87,-65.35
5975,04/17/2026 20:01:00,7.99,26.87,-65.36
5976,04/17/2026 20:02:00,7.99,26.87,-65.31
5977,04/17/2026 20:03:00,7.99,26.87,-65.38
5978,04/17/2026 20:04:00,7.99,26.84,-65.42
5979,04/17/2026 20:05:00,7.99,26.84,-65.38
5980,04/17/2026 20:06:00,7.99,26.84,-65.33
5981,04/17/2026 20:07:00,7.99,26.84,-65.24
5982,04/17/2026 20:08:00,7.99,26.84,-65.16
5983,04/17/2026 20:09:00,7.99,26.84,-65.27
5984,04/17/2026 20:10:00,7.99,26.84,-65.27
5985,04/17/2026 20:11:00,7.99,26.82,-65.30
5986,04/17/2026 20:12:00,7.99,26.82,-65.30
5987,04/17/2026 20:13:00,7.99,26.82,-65.22
5988,04/17/2026 20:14:00,7.99,26.82,-65.25
5989,04/17/2026 20:15:00,7.99,26.82,-65.28
5990,04/17/2026 20:16:00,7.99,26.82,-65.39
5991,04/17/2026 20:17:00,7.99,26.79,-65.49
5992,04/17/2026 20:18:00,7.99,26.79,-65.44
5993,04/17/2026 20:19:00,7.99,26.79,-65.41
5994,04/17/2026 20:20:00,7.99,26.79,-65.38
5995,04/17/2026 20:21:00,7.99,26.77,-65.38
5996,04/17/2026 20:22:00,7.99,26.77,-65.31
5997,04/17/2026 20:23:00,7.99,26.77,-65.27
5998,04/17/2026 20:24:00,7.99,26.77,-65.17
5999,04/17/2026 20:25:00,7.99,26.77,-65.16
6000,04/17/2026 20:26:00,7.99,26.74,-65.16
6001,04/17/2026 20:27:00,7.99,26.74,-65.13
6002,04/17/2026 20:28:00,7.99,26.72,-65.10
6003,04/17/2026 20:29:00,7.99,26.72,-65.02
6004,04/17/2026 20:30:00,7.99,26.72,-65.00
6005,04/17/2026 20:31:00,7.98,26.70,-64.94
6006,04/17/2026 20:32:00,7.98,26.70,-64.88
6007,04/17/2026 20:33:00,7.98,26.70,-64.86
6008,04/17/2026 20:34:00,7.98,26.67,-64.75
6009,04/17/2026 20:35:00,7.98,26.67,-64.64
6010,04/17/2026 20:36:00,7.98,26.67,-64.60
6011,04/17/2026 20:37:00,7.98,26.67,-64.53
6012,04/17/2026 20:38:00,7.98,26.65,-64.53
6013,04/17/2026 20:39:00,7.98,26.65,-64.46
6014,04/17/2026 20:40:00,7.98,26.62,-64.42
6015,04/17/2026 20:41:00,7.98,26.62,-64.46
6016,04/17/2026 20:42:00,7.98,26.62,-64.44
6017,04/17/2026 20:43:00,7.98,26.62,-64.49
6018,04/17/2026 20:44:00,7.98,26.62,-64.44
6019,04/17/2026 20:45:00,7.98,26.62,-64.49
6020,04/17/2026 20:46:00,7.98,26.62,-64.58
6021,04/17/2026 20:47:00,7.98,26.60,-64.66
6022,04/17/2026 20:48:00,7.98,26.60,-64.78
6023,04/17/2026 20:49:00,7.99,26.60,-65.02
6024,04/17/2026 20:50:00,7.99,26.60,-65.10
6025,04/17/2026 20:51:00,7.98,26.60,-64.92
6026,04/17/2026 20:52:00,7.98,26.60,-64.85
6027,04/17/2026 20:53:00,7.99,26.60,-64.99
6028,04/17/2026 20:54:00,7.98,26.60,-64.92
6029,04/17/2026 20:55:00,7.98,26.60,-64.92
6030,04/17/2026 20:56:00,7.98,26.60,-64.91
6031,04/17/2026 20:57:00,7.98,26.60,-64.85
6032,04/17/2026 20:58:00,7.98,26.60,-64.85
6033,04/17/2026 20:59:00,7.98,26.60,-64.67
6034,04/17/2026 21:00:00,7.98,26.57,-64.66
6035,04/17/2026 21:01:00,7.98,26.57,-64.61
6036,04/17/2026 21:02:00,7.98,26.57,-64.64
6037,04/17/2026 21:03:00,7.98,26.57,-64.64
6038,04/17/2026 21:04:00,7.98,26.57,-64.60
6039,04/17/2026 21:05:00,7.98,26.55,-64.61
6040,04/17/2026 21:06:00,7.98,26.55,-64.60
6041,04/17/2026 21:07:00,7.98,26.55,-64.52
6042,04/17/2026 21:08:00,7.98,26.55,-64.50
6043,04/17/2026 21:09:00,7.98,26.52,-64.47
6044,04/17/2026 21:10:00,7.98,26.52,-64.47
6045,04/17/2026 21:11:00,7.98,26.52,-64.44
6046,04/17/2026 21:12:00,7.98,26.52,-64.39
6047,04/17/2026 21:13:00,7.97,26.52,-64.31
6048,04/17/2026 21:14:00,7.97,26.52,-64.02
6049,04/17/2026 21:15:00,7.97,26.50,-64.03
6050,04/17/2026 21:16:00,7.97,26.50,-64.03
6051,04/17/2026 21:17:00,7.97,26.50,-63.83
6052,04/17/2026 21:18:00,7.96,26.50,-63.72
6053,04/17/2026 21:19:00,7.96,26.50,-63.44
6054,04/17/2026 21:20:00,7.96,26.48,-63.41
6055,04/17/2026 21:21:00,7.96,26.48,-63.46
6056,04/17/2026 21:22:00,7.96,26.48,-63.36
6057,04/17/2026 21:23:00,7.95,26.48,-62.97
6058,04/17/2026 21:24:00,7.94,26.48,-62.61
6059,04/17/2026 21:25:00,7.95,26.48,-62.71
6060,04/17/2026 21:26:00,7.94,26.48,-62.06
6061,04/17/2026 21:27:00,7.93,26.50,-61.77
6062,04/17/2026 21:28:00,7.93,26.50,-61.74
6063,04/17/2026 21:29:00,7.93,26.48,-61.61
6064,04/17/2026 21:30:00,7.93,26.48,-61.69
6065,04/17/2026 21:31:00,7.93,26.48,-61.80
6066,04/17/2026 21:32:00,7.93,26.48,-61.72
6067,04/17/2026 21:33:00,7.93,26.48,-61.55
6068,04/17/2026 21:34:00,7.92,26.48,-61.28
6069,04/17/2026 21:35:00,7.92,26.45,-61.14
6070,04/17/2026 21:36:00,7.92,26.45,-61.25
6071,04/17/2026 21:37:00,7.92,26.45,-61.06
6072,04/17/2026 21:38:00,7.91,26.43,-60.77
6073,04/17/2026 21:39:00,7.91,26.43,-60.56
6074,04/17/2026 21:40:00,7.91,26.40,-60.39
6075,04/17/2026 21:41:00,7.90,26.40,-60.24
6076,04/17/2026 21:42:00,7.90,26.40,-60.13
6077,04/17/2026 21:43:00,7.90,26.40,-59.91
6078,04/17/2026 21:44:00,7.90,26.40,-59.81
6079,04/17/2026 21:45:00,7.89,26.40,-59.61
6080,04/17/2026 21:46:00,7.89,26.38,-59.41
6081,04/17/2026 21:47:00,7.89,26.38,-59.33
6082,04/17/2026 21:48:00,7.89,26.38,-59.27
6083,04/17/2026 21:49:00,7.89,26.40,-59.55
6084,04/17/2026 21:50:00,7.89,26.40,-59.58
6085,04/17/2026 21:51:00,7.89,26.40,-59.50
6086,04/17/2026 21:52:00,7.89,26.40,-59.47
6087,04/17/2026 21:53:00,7.89,26.40,-59.30
6088,04/17/2026 21:54:00,7.89,26.40,-59.24
6089,04/17/2026 21:55:00,7.89,26.40,-59.33
6090,04/17/2026 21:56:00,7.89,26.40,-59.36
